time	hru_evap(1)	soil_runoff(1)	soil_moist(1)	soil_rechr(1)	runoff(1)	meltrunoff(1)	infil(1)	hru_actet(1)	Sdex(1)	Sdexcess(1)	basinflow_m(1)	gwoutflow_m(1)	outflow_m(1)	runoutflow_m(1)	Sd(1)
units	(mm/int)	(mm/int)	(mm)	(mm)	(mm/int)	(mm/int)	(mm/int)	(mm/int)	(mm)	(mm/int)	(mm/int)	(mm/int)	(mm/int)	(mm/int)	(mm)
43334.66667	0.471061	0	437.193	58.1907	0	0	0	0.471061	0	0	0	0	0	0	6.1886
43334.70833	0.370567	0	436.828	57.8253	0	0	0	0.370567	0	0	0	0	0	0	6.18343
43334.75	0.279505	0	436.552	57.5497	0	0	0	0.279505	0	0	0	0	0	0	6.17952
43334.79167	0	0	436.552	57.5497	0	0	0	0	0	0	0	0	0	0	6.17952
43334.83333	0	0	436.552	57.5497	0	0	0	0	0	0	0	0	0	0	6.17952
43334.875	0	0	436.552	57.5497	0	0	0	0	0	0	0	0	0	0	6.17952
43334.91667	0	0	436.552	57.5497	0	0	0	0	0	0	0	0	0	0	6.17952
43334.95833	0	0	436.552	57.5497	0	0	0	0	0	0	0	0	0	0	6.17952
43335	0	0	436.552	57.5497	0	0	0	0	0	0	0	0	0	0	6.17952
43335.04167	0	0	436.552	57.5497	0	0	0	0	0	0	0	0	0	0	6.17952
43335.08333	0	0	436.552	57.5497	0	0	0	0	0	0	0	0	0	0	6.17952
43335.125	0	0	436.552	57.5497	0	0	0	0	0	0	0	0	0	0	6.17952
43335.16667	0	0	436.552	57.5497	0	0	0	0	0	0	0	0	0	0	6.17952
43335.20833	0	0	436.552	57.5497	0	0	0	0	0	0	0	0	0	0	6.17952
43335.25	0	0	436.552	57.5497	0	0	0	0	0	0	0	0	0	0	6.17952
43335.29167	0.0750323	0	436.478	57.4757	0	0	0	0.0750323	0	0	0	0	0	0	6.17848
43335.33333	0.183682	0	436.297	57.2946	0	0	0	0.183682	0	0	0	0	0	0	6.17591
43335.375	0.293661	0	436.007	57.0051	0	0	0	0.293661	0	0	0	0	0	0	6.17181
43335.41667	0.399747	0	435.613	56.6109	0	0	0	0.399747	0	0	0	0	0	0	6.16623
43335.45833	0.506777	0	435.113	56.1112	0	0	0	0.506777	0	0	0	0	0	0	6.15916
43335.5	0.577874	0	434.544	55.5414	0	0	0	0.577874	0	0	0	0	0	0	6.1511
43335.54167	0.611034	0	433.941	54.9389	0	0	0	0.611034	0	0	0	0	0	0	6.14257
43335.58333	0.609792	0	433.34	54.3376	0	0	0	0.609792	0	0	0	0	0	0	6.13406
43335.625	0.579691	0	432.768	53.766	0	0	0	0.579691	0	0	0	0	0	0	6.12596
43335.66667	0.520352	0	432.255	53.2529	0	0	0	0.520352	0	0	0	0	0	0	6.1187
43335.70833	0.397339	0	431.863	52.8611	0	0	0	0.397339	0	0	0	0	0	0	6.11316
43335.75	0.239125	0	431.628	52.6253	0	0	0	0.239125	0	0	0	0	0	0	6.10982
43335.79167	0	0	431.628	52.6253	0	0	0	0	0	0	0	0	0	0	6.10982
43335.83333	0	0	431.628	52.6253	0	0	0	0	0	0	0	0	0	0	6.10982
43335.875	0	0	431.628	52.6253	0	0	0	0	0	0	0	0	0	0	6.10982
43335.91667	0	0	431.628	52.6253	0	0	0	0	0	0	0	0	0	0	6.10982
43335.95833	0	0	431.628	52.6253	0	0	0	0	0	0	0	0	0	0	6.10982
43336	0	0	431.628	52.6253	0	0	0	0	0	0	0	0	0	0	6.10982
43336.04167	0	0	431.628	52.6253	0	0	0	0	0	0	0	0	0	0	6.10982
43336.08333	0	0	431.628	52.6253	0	0	0	0	0	0	0	0	0	0	6.10982
43336.125	0	0	431.628	52.6253	0	0	0	0	0	0	0	0	0	0	6.10982
43336.16667	0	0	431.628	52.6253	0	0	0	0	0	0	0	0	0	0	6.10982
43336.20833	0	0	431.628	52.6253	0	0	0	0	0	0	0	0	0	0	6.10982
43336.25	0	0	431.628	52.6253	0	0	0	0	0	0	0	0	0	0	6.10982
43336.29167	0.0893272	0	431.539	52.5372	0	0	0	0.0893272	0	0	0	0	0	0	6.10857
43336.33333	0.189429	0	431.353	52.3505	0	0	0	0.189429	0	0	0	0	0	0	6.10593
43336.375	0.290759	0	431.066	52.0638	0	0	0	0.290759	0	0	0	0	0	0	6.10187
43336.41667	0.397665	0	430.674	51.6716	0	0	0	0.397665	0	0	0	0	0	0	6.09632
43336.45833	0.50639	0	430.175	51.1723	0	0	0	0.50639	0	0	0	0	0	0	6.08925
43336.5	0.607993	0	429.575	50.5728	0	0	0	0.607993	0	0	0	0	0	0	6.08076
43336.54167	0.625157	0	428.959	49.9564	0	0	0	0.625157	0	0	0	0	0	0	6.07204
43336.58333	0.56153	0	428.405	49.4027	0	0	0	0.56153	0	0	0	0	0	0	6.0642
43336.625	0.506445	0	427.905	48.9033	0	0	0	0.506445	0	0	0	0	0	0	6.05713
43336.66667	0.482495	0	427.43	48.4276	0	0	0	0.482495	0	0	0	0	0	0	6.0504
43336.70833	0.413406	0	427.022	48.0199	0	0	0	0.413406	0	0	0	0	0	0	6.04463
43336.75	0.257474	0	426.768	47.766	0	0	0	0.257474	0	0	0	0	0	0	6.04103
43336.79167	0	0	426.768	47.766	0	0	0	0	0	0	0	0	0	0	6.04103
43336.83333	0	0	426.768	47.766	0	0	0	0	0	0	0	0	0	0	6.04103
43336.875	0	0	426.768	47.766	0	0	0	0	0	0	0	0	0	0	6.04103
43336.91667	0	0	426.768	47.766	0	0	0	0	0	0	0	0	0	0	6.04103
43336.95833	0	0	426.768	47.766	0	0	0	0	0	0	0	0	0	0	6.04103
43337	0	0	426.768	47.766	0	0	0	0	0	0	0	0	0	0	6.04103
43337.04167	0	0	426.768	47.766	0	0	0	0	0	0	0	0	0	0	6.04103
43337.08333	0	0	426.768	47.766	0	0	0	0	0	0	0	0	0	0	6.04103
43337.125	0	0	426.768	47.766	0	0	0	0	0	0	0	0	0	0	6.04103
43337.16667	0	0	426.768	47.766	0	0	0	0	0	0	0	0	0	0	6.04103
43337.20833	0	0	426.768	47.766	0	0	0	0	0	0	0	0	0	0	6.04103
43337.25	0	0	428.168	49.166	0	0	1.4	0	0	0	0	0	0	0	6.04103
43337.29167	0.112429	0	428.057	49.0552	0	0	0	0.112429	0	0	0	0	0	0	6.03947
43337.33333	0.158601	0	427.901	48.8988	0	0	0	0.158601	0	0	0	0	0	0	6.03726
43337.375	0.185438	0	427.718	48.7159	0	0	0	0.185438	0	0	0	0	0	0	6.03468
43337.41667	0.211608	0	427.509	48.5073	0	0	0	0.211608	0	0	0	0	0	0	6.03174
43337.45833	0.161586	0	431.95	52.9479	0	0	4.6	0.161586	0	0	0	0	0	0	6.02951
43337.5	0.150543	0	435.202	56.1994	0	0	3.4	0.150543	0	0	0	0	0	0	6.02746
43337.54167	0.158624	0	435.245	56.243	0	0	0.2	0.158624	0	0	0	0	0	0	6.02529
43337.58333	0.167938	0	435.479	56.4773	0	0	0.4	0.167938	0	0	0	0	0	0	6.023
43337.625	0.180128	0	435.302	56.2996	0	0	0	0.180128	0	0	0	0	0	0	6.02054
43337.66667	0.201738	0	435.103	56.1007	0	0	0	0.201738	0	0	0	0	0	0	6.01779
43337.70833	0.198292	0	434.907	55.9051	0	0	0	0.198292	0	0	0	0	0	0	6.01509
43337.75	0.179752	0	434.73	55.7278	0	0	0	0.179752	0	0	0	0	0	0	6.01263
43337.79167	0.0597998	0	434.671	55.6688	0	0	0	0.0597998	0	0	0	0	0	0	6.01182
43337.83333	0	0	434.671	55.6688	0	0	0	0	0	0	0	0	0	0	6.01182
43337.875	0	0	434.671	55.6688	0	0	0	0	0	0	0	0	0	0	6.01182
43337.91667	0	0	434.671	55.6688	0	0	0	0	0	0	0	0	0	0	6.01182
43337.95833	0	0	434.671	55.6688	0	0	0	0	0	0	0	0	0	0	6.01182
43338	0	0	434.671	55.6688	0	0	0	0	0	0	0	0	0	0	6.01182
43338.04167	0	0	434.671	55.6688	0	0	0	0	0	0	0	0	0	0	6.01182
43338.08333	0	0	434.671	55.6688	0	0	0	0	0	0	0	0	0	0	6.01182
43338.125	0	0	434.671	55.6688	0	0	0	0	0	0	0	0	0	0	6.01182
43338.16667	0	0	434.671	55.6688	0	0	0	0	0	0	0	0	0	0	6.01182
43338.20833	0	0	434.671	55.6688	0	0	0	0	0	0	0	0	0	0	6.01182
43338.25	0	0	434.671	55.6688	0	0	0	0	0	0	0	0	0	0	6.01182
43338.29167	0.115596	0	434.557	55.5548	0	0	0	0.115596	0	0	0	0	0	0	6.01024
43338.33333	0.184796	0	434.375	55.3725	0	0	0	0.184796	0	0	0	0	0	0	6.00772
43338.375	0.232556	0	434.145	55.1431	0	0	0	0.232556	0	0	0	0	0	0	6.00455
43338.41667	0.258817	0	433.89	54.8878	0	0	0	0.258817	0	0	0	0	0	0	6.00102
43338.45833	0.281453	0	433.612	54.6102	0	0	0	0.281453	0	0	0	0	0	0	5.99718
43338.5	0.322594	0	433.294	54.292	0	0	0	0.322594	0	0	0	0	0	0	5.99278
43338.54167	0.361756	0	432.937	53.9352	0	0	0	0.361756	0	0	0	0	0	0	5.98784
43338.58333	0.336645	0	432.605	53.6031	0	0	0	0.336645	0	0	0	0	0	0	5.98325
43338.625	0.33584	0	432.274	53.2719	0	0	0	0.33584	0	0	0	0	0	0	5.97867
43338.66667	0.311991	0	431.966	52.9641	0	0	0	0.311991	0	0	0	0	0	0	5.97441
43338.70833	0.262412	0	431.708	52.7053	0	0	0	0.262412	0	0	0	0	0	0	5.97083
43338.75	0.149256	0	431.56	52.5581	0	0	0	0.149256	0	0	0	0	0	0	5.96879
43338.79167	0	0	431.56	52.5581	0	0	0	0	0	0	0	0	0	0	5.96879
43338.83333	0	0	431.56	52.5581	0	0	0	0	0	0	0	0	0	0	5.96879
43338.875	0	0	431.56	52.5581	0	0	0	0	0	0	0	0	0	0	5.96879
43338.91667	0	0	431.56	52.5581	0	0	0	0	0	0	0	0	0	0	5.96879
43338.95833	0	0	431.56	52.5581	0	0	0	0	0	0	0	0	0	0	5.96879
43339	0	0	431.56	52.5581	0	0	0	0	0	0	0	0	0	0	5.96879
43339.04167	0	0	431.56	52.5581	0	0	0	0	0	0	0	0	0	0	5.96879
43339.08333	0	0	431.56	52.5581	0	0	0	0	0	0	0	0	0	0	5.96879
43339.125	0	0	431.56	52.5581	0	0	0	0	0	0	0	0	0	0	5.96879
43339.16667	0	0	432.36	53.3581	0	0	0.8	0	0	0	0	0	0	0	5.96879
43339.20833	0	0	445.36	66.3581	0	0	13	0	0	0	0	0	0	0	5.96879
43339.25	0	0	445.56	66.5581	0	0	0.2	0	0	0	0	0	0	0	5.96879
43339.29167	0.110714	0	445.451	66.4488	0	0	0	0.110714	0	0	0	0	0	0	5.96733
43339.33333	0.168171	0	445.285	66.2829	0	0	0	0.168171	0	0	0	0	0	0	5.96511
43339.375	0.195354	0	445.092	66.0901	0	0	0	0.195354	0	0	0	0	0	0	5.96253
43339.41667	0.214507	0	444.881	65.8784	0	0	0	0.214507	0	0	0	0	0	0	5.95969
43339.45833	0.201027	0	445.282	66.2801	0	0	0.6	0.201027	0	0	0	0	0	0	5.95704
43339.5	0.221696	0	445.064	66.0613	0	0	0	0.221696	0	0	0	0	0	0	5.95411
43339.54167	0.243841	0	445.023	66.0207	0	0	0.2	0.243841	0	0	0	0	0	0	5.95089
43339.58333	0.242796	0	444.783	65.7811	0	0	0	0.242796	0	0	0	0	0	0	5.94769
43339.625	0.247499	0	444.539	65.5368	0	0	0	0.247499	0	0	0	0	0	0	5.94442
43339.66667	0.248059	0	444.294	65.2921	0	0	0	0.248059	0	0	0	0	0	0	5.94115
43339.70833	0.234735	0	444.063	65.0604	0	0	0	0.234735	0	0	0	0	0	0	5.93805
43339.75	0.175201	0	443.89	64.8875	0	0	0	0.175201	0	0	0	0	0	0	5.93574
43339.79167	0	0	443.89	64.8875	0	0	0	0	0	0	0	0	0	0	5.93574
43339.83333	0	0	443.89	64.8875	0	0	0	0	0	0	0	0	0	0	5.93574
43339.875	0	0	443.89	64.8875	0	0	0	0	0	0	0	0	0	0	5.93574
43339.91667	0	0	443.89	64.8875	0	0	0	0	0	0	0	0	0	0	5.93574
43339.95833	0	0	443.89	64.8875	0	0	0	0	0	0	0	0	0	0	5.93574
43340	0	0	443.89	64.8875	0	0	0	0	0	0	0	0	0	0	5.93574
43340.04167	0	0	443.89	64.8875	0	0	0	0	0	0	0	0	0	0	5.93574
43340.08333	0	0	443.89	64.8875	0	0	0	0	0	0	0	0	0	0	5.93574
43340.125	0	0	443.89	64.8875	0	0	0	0	0	0	0	0	0	0	5.93574
43340.16667	0	0	443.89	64.8875	0	0	0	0	0	0	0	0	0	0	5.93574
43340.20833	0	0	443.89	64.8875	0	0	0	0	0	0	0	0	0	0	5.93574
43340.25	0	0	443.89	64.8875	0	0	0	0	0	0	0	0	0	0	5.93574
43340.29167	0.139761	0	443.752	64.7496	0	0	0	0.139761	0	0	0	0	0	0	5.93389
43340.33333	0.242338	0	443.513	64.5105	0	0	0	0.242338	0	0	0	0	0	0	5.9307
43340.375	0.309582	0	443.207	64.205	0	0	0	0.309582	0	0	0	0	0	0	5.92661
43340.41667	0.380497	0	442.832	63.8295	0	0	0	0.380497	0	0	0	0	0	0	5.92159
43340.45833	0.425249	0	442.412	63.4099	0	0	0	0.425249	0	0	0	0	0	0	5.91598
43340.5	0.44606	0	441.972	62.9697	0	0	0	0.44606	0	0	0	0	0	0	5.91009
43340.54167	0.519556	0	441.459	62.457	0	0	0	0.519556	0	0	0	0	0	0	5.90324
43340.58333	0.499115	0	440.967	61.9645	0	0	0	0.499115	0	0	0	0	0	0	5.89665
43340.625	0.427678	0	440.545	61.5424	0	0	0	0.427678	0	0	0	0	0	0	5.89101
43340.66667	0.341082	0	440.208	61.2058	0	0	0	0.341082	0	0	0	0	0	0	5.88651
43340.70833	0.270346	0	439.941	60.9391	0	0	0	0.270346	0	0	0	0	0	0	5.88294
43340.75	0.171346	0	439.772	60.77	0	0	0	0.171346	0	0	0	0	0	0	5.88068
43340.79167	0	0	439.772	60.77	0	0	0	0	0	0	0	0	0	0	5.88068
43340.83333	0	0	439.772	60.77	0	0	0	0	0	0	0	0	0	0	5.88068
43340.875	0	0	439.772	60.77	0	0	0	0	0	0	0	0	0	0	5.88068
43340.91667	0	0	439.772	60.77	0	0	0	0	0	0	0	0	0	0	5.88068
43340.95833	0	0	439.772	60.77	0	0	0	0	0	0	0	0	0	0	5.88068
43341	0	0	439.772	60.77	0	0	0	0	0	0	0	0	0	0	5.88068
43341.04167	0	0	440.572	61.57	0	0	0.8	0	0	0	0	0	0	0	5.88068
43341.08333	0	0	441.172	62.17	0	0	0.6	0	0	0	0	0	0	0	5.88068
43341.125	0	0	447.372	68.37	0	0	6.2	0	0	0	0	0	0	0	5.88068
43341.16667	0	0	447.372	68.37	0	0	0	0	0	0	0	0	0	0	5.88068
43341.20833	0	0	447.372	68.37	0	0	0	0	0	0	0	0	0	0	5.88068
43341.25	0	0	447.572	68.57	0	0	0.2	0	0	0	0	0	0	0	5.88068
43341.29167	0.100044	0	447.473	68.4712	0	0	0	0.100044	0	0	0	0	0	0	5.87938
43341.33333	0.186621	0	447.289	68.287	0	0	0	0.186621	0	0	0	0	0	0	5.87696
43341.375	0.251132	0	447.041	68.0391	0	0	0	0.251132	0	0	0	0	0	0	5.8737
43341.41667	0.303141	0	446.742	67.7399	0	0	0	0.303141	0	0	0	0	0	0	5.86977
43341.45833	0.370333	0	446.377	67.3744	0	0	0	0.370333	0	0	0	0	0	0	5.86497
43341.5	0.405433	0	445.976	66.9742	0	0	0	0.405433	0	0	0	0	0	0	5.85971
43341.54167	0.393109	0	445.588	66.5862	0	0	0	0.393109	0	0	0	0	0	0	5.85461
43341.58333	0.360166	0	445.233	66.2307	0	0	0	0.360166	0	0	0	0	0	0	5.84994
43341.625	0.358508	0	444.879	65.8769	0	0	0	0.358508	0	0	0	0	0	0	5.84529
43341.66667	0.335299	0	444.548	65.5459	0	0	0	0.335299	0	0	0	0	0	0	5.84094
43341.70833	0.225022	0	444.326	65.3238	0	0	0	0.225022	0	0	0	0	0	0	5.83803
43341.75	0.132706	0	444.195	65.1928	0	0	0	0.132706	0	0	0	0	0	0	5.83631
43341.79167	0	0	444.195	65.1928	0	0	0	0	0	0	0	0	0	0	5.83631
43341.83333	0	0	444.195	65.1928	0	0	0	0	0	0	0	0	0	0	5.83631
43341.875	0	0	444.195	65.1928	0	0	0	0	0	0	0	0	0	0	5.83631
43341.91667	0	0	444.195	65.1928	0	0	0	0	0	0	0	0	0	0	5.83631
43341.95833	0	0	444.195	65.1928	0	0	0	0	0	0	0	0	0	0	5.83631
43342	0	0	444.195	65.1928	0	0	0	0	0	0	0	0	0	0	5.83631
43342.04167	0	0	444.195	65.1928	0	0	0	0	0	0	0	0	0	0	5.83631
43342.08333	0	0	444.195	65.1928	0	0	0	0	0	0	0	0	0	0	5.83631
43342.125	0	0	444.195	65.1928	0	0	0	0	0	0	0	0	0	0	5.83631
43342.16667	0	0	444.195	65.1928	0	0	0	0	0	0	0	0	0	0	5.83631
43342.20833	0	0	444.195	65.1928	0	0	0	0	0	0	0	0	0	0	5.83631
43342.25	0	0	444.195	65.1928	0	0	0	0	0	0	0	0	0	0	5.83631
43342.29167	0.0870427	0	444.109	65.1069	0	0	0	0.0870427	0	0	0	0	0	0	5.83518
43342.33333	0.154632	0	443.956	64.9543	0	0	0	0.154632	0	0	0	0	0	0	5.83317
43342.375	0.201148	0	443.758	64.7557	0	0	0	0.201148	0	0	0	0	0	0	5.83056
43342.41667	0.239938	0	443.521	64.5189	0	0	0	0.239938	0	0	0	0	0	0	5.82745
43342.45833	0.275458	0	443.249	64.247	0	0	0	0.275458	0	0	0	0	0	0	5.82388
43342.5	0.311612	0	442.942	63.9395	0	0	0	0.311612	0	0	0	0	0	0	5.81984
43342.54167	0.285343	0	442.66	63.6578	0	0	0	0.285343	0	0	0	0	0	0	5.81614
43342.58333	0.286154	0	442.378	63.3754	0	0	0	0.286154	0	0	0	0	0	0	5.81243
43342.625	0.259456	0	442.121	63.1193	0	0	0	0.259456	0	0	0	0	0	0	5.80906
43342.66667	0.230194	0	441.894	62.8921	0	0	0	0.230194	0	0	0	0	0	0	5.80607
43342.70833	0.188833	0	441.708	62.7057	0	0	0	0.188833	0	0	0	0	0	0	5.80363
43342.75	0.132182	0	441.577	62.5752	0	0	0	0.132182	0	0	0	0	0	0	5.80191
43342.79167	0	0	441.577	62.5752	0	0	0	0	0	0	0	0	0	0	5.80191
43342.83333	0	0	441.577	62.5752	0	0	0	0	0	0	0	0	0	0	5.80191
43342.875	0	0	441.577	62.5752	0	0	0	0	0	0	0	0	0	0	5.80191
43342.91667	0	0	441.577	62.5752	0	0	0	0	0	0	0	0	0	0	5.80191
43342.95833	0	0	441.577	62.5752	0	0	0	0	0	0	0	0	0	0	5.80191
43343	0	0	441.577	62.5752	0	0	0	0	0	0	0	0	0	0	5.80191
43343.04167	0	0	441.577	62.5752	0	0	0	0	0	0	0	0	0	0	5.80191
43343.08333	0	0	441.577	62.5752	0	0	0	0	0	0	0	0	0	0	5.80191
43343.125	0	0	441.577	62.5752	0	0	0	0	0	0	0	0	0	0	5.80191
43343.16667	0	0	441.577	62.5752	0	0	0	0	0	0	0	0	0	0	5.80191
43343.20833	0	0	441.577	62.5752	0	0	0	0	0	0	0	0	0	0	5.80191
43343.25	0	0	441.577	62.5752	0	0	0	0	0	0	0	0	0	0	5.80191
43343.29167	0.062672	0	441.516	62.5134	0	0	0	0.062672	0	0	0	0	0	0	5.8011
43343.33333	0.161542	0	441.356	62.3539	0	0	0	0.161542	0	0	0	0	0	0	5.799
43343.375	0.258176	0	441.101	62.0991	0	0	0	0.258176	0	0	0	0	0	0	5.79566
43343.41667	0.344554	0	440.761	61.759	0	0	0	0.344554	0	0	0	0	0	0	5.79119
43343.45833	0.380825	0	440.385	61.3831	0	0	0	0.380825	0	0	0	0	0	0	5.78625
43343.5	0.413016	0	439.978	60.9755	0	0	0	0.413016	0	0	0	0	0	0	5.78089
43343.54167	0.460051	0	439.524	60.5214	0	0	0	0.460051	0	0	0	0	0	0	5.77493
43343.58333	0.443788	0	439.086	60.0833	0	0	0	0.443788	0	0	0	0	0	0	5.76917
43343.625	0.386416	0	438.704	59.7019	0	0	0	0.386416	0	0	0	0	0	0	5.76416
43343.66667	0.339016	0	438.37	59.3673	0	0	0	0.339016	0	0	0	0	0	0	5.75976
43343.70833	0.250178	0	438.123	59.1204	0	0	0	0.250178	0	0	0	0	0	0	5.75652
43343.75	0.133419	0	437.991	58.9887	0	0	0	0.133419	0	0	0	0	0	0	5.75479
43343.79167	0	0	437.991	58.9887	0	0	0	0	0	0	0	0	0	0	5.75479
43343.83333	0	0	437.991	58.9887	0	0	0	0	0	0	0	0	0	0	5.75479
43343.875	0	0	437.991	58.9887	0	0	0	0	0	0	0	0	0	0	5.75479
43343.91667	0	0	437.991	58.9887	0	0	0	0	0	0	0	0	0	0	5.75479
43343.95833	0	0	437.991	58.9887	0	0	0	0	0	0	0	0	0	0	5.75479
43344	0	0	437.991	58.9887	0	0	0	0	0	0	0	0	0	0	5.75479
43344.04167	0	0	437.991	58.9887	0	0	0	0	0	0	0	0	0	0	5.75479
43344.08333	0	0	437.991	58.9887	0	0	0	0	0	0	0	0	0	0	5.75479
43344.125	0	0	437.991	58.9887	0	0	0	0	0	0	0	0	0	0	5.75479
43344.16667	0	0	437.991	58.9887	0	0	0	0	0	0	0	0	0	0	5.75479
43344.20833	0	0	437.991	58.9887	0	0	0	0	0	0	0	0	0	0	5.75479
43344.25	0	0	437.991	58.9887	0	0	0	0	0	0	0	0	0	0	5.75479
43344.29167	0.0779474	0	437.914	58.9118	0	0	0	0.0779474	0	0	0	0	0	0	5.75378
43344.33333	0.178886	0	437.737	58.7352	0	0	0	0.178886	0	0	0	0	0	0	5.75146
43344.375	0.272308	0	437.469	58.4664	0	0	0	0.272308	0	0	0	0	0	0	5.74793
43344.41667	0.358006	0	437.115	58.1131	0	0	0	0.358006	0	0	0	0	0	0	5.74328
43344.45833	0.439752	0	436.681	57.679	0	0	0	0.439752	0	0	0	0	0	0	5.73758
43344.5	0.492243	0	436.195	57.1931	0	0	0	0.492243	0	0	0	0	0	0	5.7312
43344.54167	0.505268	0	435.697	56.6944	0	0	0	0.505268	0	0	0	0	0	0	5.72464
43344.58333	0.525611	0	435.178	56.1756	0	0	0	0.525611	0	0	0	0	0	0	5.71783
43344.625	0.477679	0	434.706	55.7042	0	0	0	0.477679	0	0	0	0	0	0	5.71163
43344.66667	0.399907	0	434.312	55.3094	0	0	0	0.399907	0	0	0	0	0	0	5.70645
43344.70833	0.293655	0	434.022	55.0196	0	0	0	0.293655	0	0	0	0	0	0	5.70264
43344.75	0.16742	0	433.856	54.8543	0	0	0	0.16742	0	0	0	0	0	0	5.70047
43344.79167	0	0	433.856	54.8543	0	0	0	0	0	0	0	0	0	0	5.70047
43344.83333	0	0	437.056	58.0543	0	0	3.2	0	0	0	0	0	0	0	5.70047
43344.875	0	0	437.056	58.0543	0	0	0	0	0	0	0	0	0	0	5.70047
43344.91667	0	0	437.256	58.2543	0	0	0.2	0	0	0	0	0	0	0	5.70047
43344.95833	0	0	437.256	58.2543	0	0	0	0	0	0	0	0	0	0	5.70047
43345	0	0	437.256	58.2543	0	0	0	0	0	0	0	0	0	0	5.70047
43345.04167	0	0	437.256	58.2543	0	0	0	0	0	0	0	0	0	0	5.70047
43345.08333	0	0	437.256	58.2543	0	0	0	0	0	0	0	0	0	0	5.70047
43345.125	0	0	437.256	58.2543	0	0	0	0	0	0	0	0	0	0	5.70047
43345.16667	0	0	437.256	58.2543	0	0	0	0	0	0	0	0	0	0	5.70047
43345.20833	0	0	437.256	58.2543	0	0	0	0	0	0	0	0	0	0	5.70047
43345.25	0	0	437.256	58.2543	0	0	0	0	0	0	0	0	0	0	5.70047
43345.29167	0.0992393	0	437.159	58.1564	0	0	0	0.0992393	0	0	0	0	0	0	5.69919
43345.33333	0.178186	0	436.983	57.9805	0	0	0	0.178186	0	0	0	0	0	0	5.6969
43345.375	0.229809	0	436.756	57.7536	0	0	0	0.229809	0	0	0	0	0	0	5.69394
43345.41667	0.269148	0	436.49	57.4879	0	0	0	0.269148	0	0	0	0	0	0	5.69047
43345.45833	0.298901	0	436.195	57.1929	0	0	0	0.298901	0	0	0	0	0	0	5.68663
43345.5	0.345724	0	435.854	56.8516	0	0	0	0.345724	0	0	0	0	0	0	5.68218
43345.54167	0.362017	0	435.496	56.4943	0	0	0	0.362017	0	0	0	0	0	0	5.67752
43345.58333	0.360969	0	435.14	56.1379	0	0	0	0.360969	0	0	0	0	0	0	5.67287
43345.625	0.357613	0	434.787	55.7849	0	0	0	0.357613	0	0	0	0	0	0	5.66827
43345.66667	0.275533	0	434.515	55.5129	0	0	0	0.275533	0	0	0	0	0	0	5.66473
43345.70833	0.233268	0	434.285	55.2827	0	0	0	0.233268	0	0	0	0	0	0	5.66173
43345.75	0.168935	0	434.118	55.1159	0	0	0	0.168935	0	0	0	0	0	0	5.65955
43345.79167	0	0	434.118	55.1159	0	0	0	0	0	0	0	0	0	0	5.65955
43345.83333	0	0	434.118	55.1159	0	0	0	0	0	0	0	0	0	0	5.65955
43345.875	0	0	434.118	55.1159	0	0	0	0	0	0	0	0	0	0	5.65955
43345.91667	0	0	434.118	55.1159	0	0	0	0	0	0	0	0	0	0	5.65955
43345.95833	0	0	434.118	55.1159	0	0	0	0	0	0	0	0	0	0	5.65955
43346	0	0	434.118	55.1159	0	0	0	0	0	0	0	0	0	0	5.65955
43346.04167	0	0	434.118	55.1159	0	0	0	0	0	0	0	0	0	0	5.65955
43346.08333	0	0	434.118	55.1159	0	0	0	0	0	0	0	0	0	0	5.65955
43346.125	0	0	434.118	55.1159	0	0	0	0	0	0	0	0	0	0	5.65955
43346.16667	0	0	434.518	55.5159	0	0	0.4	0	0	0	0	0	0	0	5.65955
43346.20833	0	0	434.518	55.5159	0	0	0	0	0	0	0	0	0	0	5.65955
43346.25	0	0	434.518	55.5159	0	0	0	0	0	0	0	0	0	0	5.65955
43346.29167	0.0888926	0	434.43	55.4282	0	0	0	0.0888926	0	0	0	0	0	0	5.65841
43346.33333	0.182294	0	434.25	55.2482	0	0	0	0.182294	0	0	0	0	0	0	5.65606
43346.375	0.268928	0	433.985	54.9827	0	0	0	0.268928	0	0	0	0	0	0	5.65261
43346.41667	0.355592	0	433.634	54.6317	0	0	0	0.355592	0	0	0	0	0	0	5.64804
43346.45833	0.420395	0	433.219	54.2167	0	0	0	0.420395	0	0	0	0	0	0	5.64263
43346.5	0.407114	0	432.817	53.8148	0	0	0	0.407114	0	0	0	0	0	0	5.6374
43346.54167	0.422768	0	432.4	53.3975	0	0	0	0.422768	0	0	0	0	0	0	5.63196
43346.58333	0.418365	0	431.987	52.9845	0	0	0	0.418365	0	0	0	0	0	0	5.62658
43346.625	0.372534	0	431.619	52.6168	0	0	0	0.372534	0	0	0	0	0	0	5.62179
43346.66667	0.319285	0	431.304	52.3016	0	0	0	0.319285	0	0	0	0	0	0	5.61769
43346.70833	0.242859	0	431.064	52.0619	0	0	0	0.242859	0	0	0	0	0	0	5.61456
43346.75	0.148372	0	430.918	51.9154	0	0	0	0.148372	0	0	0	0	0	0	5.61266
43346.79167	0	0	430.918	51.9154	0	0	0	0	0	0	0	0	0	0	5.61266
43346.83333	0	0	430.918	51.9154	0	0	0	0	0	0	0	0	0	0	5.61266
43346.875	0	0	430.918	51.9154	0	0	0	0	0	0	0	0	0	0	5.61266
43346.91667	0	0	430.918	51.9154	0	0	0	0	0	0	0	0	0	0	5.61266
